service_mapping,policy,hour_index,trace_timestamp_anonymized,region,assigned_accelerator_hours,it_energy_kwh,facility_energy_kwh,carbon_kgco2e,direct_water_l,high_stress_direct_water_l,water_stress_category,latency_from_east_ms,migrated
triangulated_linear,E0_true_no_migration_status_quo,140,2024-05-15 20:00:00+00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
triangulated_linear,E0_true_no_migration_status_quo,140,2024-05-15 20:00:00+00:00,southwest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,low_medium,17.801,True
triangulated_linear,E0_true_no_migration_status_quo,141,2024-05-15 21:00:00+00:00,east,229.04383270060052,151.16850263277857,188.9606282909732,93.4953568705199,173.84377802769532,0.0,medium_high,2.5,False
triangulated_linear,E0_true_no_migration_status_quo,141,2024-05-15 21:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
triangulated_linear,E0_true_no_migration_status_quo,141,2024-05-15 21:00:00+00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
triangulated_linear,E0_true_no_migration_status_quo,141,2024-05-15 21:00:00+00:00,southwest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,low_medium,17.801,True
triangulated_linear,E0_true_no_migration_status_quo,142,2024-05-15 22:00:00+00:00,east,153.0202427519804,100.99307497861528,126.2413437232691,64.1495388129792,116.14203622540757,0.0,medium_high,2.5,False
triangulated_linear,E0_true_no_migration_status_quo,142,2024-05-15 22:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
triangulated_linear,E0_true_no_migration_status_quo,142,2024-05-15 22:00:00+00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
triangulated_linear,E0_true_no_migration_status_quo,142,2024-05-15 22:00:00+00:00,southwest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,low_medium,17.801,True
triangulated_linear,E0_true_no_migration_status_quo,143,2024-05-15 23:00:00+00:00,east,127.74658505529644,84.31250801021642,105.39063501277052,55.33271814757985,96.95938421174887,0.0,medium_high,2.5,False
triangulated_linear,E0_true_no_migration_status_quo,143,2024-05-15 23:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
triangulated_linear,E0_true_no_migration_status_quo,143,2024-05-15 23:00:00+00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
triangulated_linear,E0_true_no_migration_status_quo,143,2024-05-15 23:00:00+00:00,southwest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,low_medium,17.801,True
triangulated_linear,E0_true_no_migration_status_quo,144,2024-05-16 00:00:00+00:00,east,105.54736055714486,69.66106122194552,87.0763265274319,47.40108679928915,80.11022040523734,0.0,medium_high,2.5,False
triangulated_linear,E0_true_no_migration_status_quo,144,2024-05-16 00:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
triangulated_linear,E0_true_no_migration_status_quo,144,2024-05-16 00:00:00+00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
triangulated_linear,E0_true_no_migration_status_quo,144,2024-05-16 00:00:00+00:00,southwest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,low_medium,17.801,True
triangulated_linear,E0_true_no_migration_status_quo,145,2024-05-16 01:00:00+00:00,east,96.51371087366924,63.698869270044504,79.62358658755564,43.49737005794929,73.25369966055118,0.0,medium_high,2.5,False
triangulated_linear,E0_true_no_migration_status_quo,145,2024-05-16 01:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
triangulated_linear,E0_true_no_migration_status_quo,145,2024-05-16 01:00:00+00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
triangulated_linear,E0_true_no_migration_status_quo,145,2024-05-16 01:00:00+00:00,southwest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,low_medium,17.801,True
triangulated_linear,E0_true_no_migration_status_quo,146,2024-05-16 02:00:00+00:00,east,99.34024492242423,65.56437647341632,81.95547059177039,44.88803568649504,75.39903294442875,0.0,medium_high,2.5,False
triangulated_linear,E0_true_no_migration_status_quo,146,2024-05-16 02:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
triangulated_linear,E0_true_no_migration_status_quo,146,2024-05-16 02:00:00+00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
triangulated_linear,E0_true_no_migration_status_quo,146,2024-05-16 02:00:00+00:00,southwest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,low_medium,17.801,True
triangulated_linear,E0_true_no_migration_status_quo,147,2024-05-16 03:00:00+00:00,east,78.28991950087455,51.67120093409503,64.58900116761879,35.46259109108109,59.42188107420928,0.0,medium_high,2.5,False
triangulated_linear,E0_true_no_migration_status_quo,147,2024-05-16 03:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
triangulated_linear,E0_true_no_migration_status_quo,147,2024-05-16 03:00:00+00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
triangulated_linear,E0_true_no_migration_status_quo,147,2024-05-16 03:00:00+00:00,southwest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,low_medium,17.801,True
triangulated_linear,E0_true_no_migration_status_quo,148,2024-05-16 04:00:00+00:00,east,62.10011660598163,40.98596120210041,51.23245150262551,28.09843802661496,47.13385538241547,0.0,medium_high,2.5,False
triangulated_linear,E0_true_no_migration_status_quo,148,2024-05-16 04:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
triangulated_linear,E0_true_no_migration_status_quo,148,2024-05-16 04:00:00+00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
triangulated_linear,E0_true_no_migration_status_quo,148,2024-05-16 04:00:00+00:00,southwest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,low_medium,17.801,True
triangulated_linear,E0_true_no_migration_status_quo,149,2024-05-16 05:00:00+00:00,east,51.77069962986875,34.16856525243643,42.710706565545536,23.317910249459587,39.2938500403019,0.0,medium_high,2.5,False
triangulated_linear,E0_true_no_migration_status_quo,149,2024-05-16 05:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
triangulated_linear,E0_true_no_migration_status_quo,149,2024-05-16 05:00:00+00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
triangulated_linear,E0_true_no_migration_status_quo,149,2024-05-16 05:00:00+00:00,southwest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,low_medium,17.801,True
triangulated_linear,E0_true_no_migration_status_quo,150,2024-05-16 06:00:00+00:00,east,50.66958990231698,33.44183488477807,41.80229360597259,22.660500835127667,38.458110117494776,0.0,medium_high,2.5,False
triangulated_linear,E0_true_no_migration_status_quo,150,2024-05-16 06:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
triangulated_linear,E0_true_no_migration_status_quo,150,2024-05-16 06:00:00+00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
triangulated_linear,E0_true_no_migration_status_quo,150,2024-05-16 06:00:00+00:00,southwest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,low_medium,17.801,True
triangulated_linear,E0_true_no_migration_status_quo,151,2024-05-16 07:00:00+00:00,east,42.36333222007063,27.959720297791847,34.94965037223981,19.14367099139435,32.15367834246062,0.0,medium_high,2.5,False
triangulated_linear,E0_true_no_migration_status_quo,151,2024-05-16 07:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
triangulated_linear,E0_true_no_migration_status_quo,151,2024-05-16 07:00:00+00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
triangulated_linear,E0_true_no_migration_status_quo,151,2024-05-16 07:00:00+00:00,southwest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,low_medium,17.801,True
triangulated_linear,E0_true_no_migration_status_quo,152,2024-05-16 08:00:00+00:00,east,36.90944519565723,24.360165028008094,30.45020628501012,16.602974976901766,28.014189782209307,0.0,medium_high,2.5,False
triangulated_linear,E0_true_no_migration_status_quo,152,2024-05-16 08:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
triangulated_linear,E0_true_no_migration_status_quo,152,2024-05-16 08:00:00+00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
triangulated_linear,E0_true_no_migration_status_quo,152,2024-05-16 08:00:00+00:00,southwest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,low_medium,17.801,True
triangulated_linear,E0_true_no_migration_status_quo,153,2024-05-16 09:00:00+00:00,east,41.04521936748923,27.08976827211904,33.8622103401488,16.836290981121984,31.153233512936893,0.0,medium_high,2.5,False
triangulated_linear,E0_true_no_migration_status_quo,153,2024-05-16 09:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
triangulated_linear,E0_true_no_migration_status_quo,153,2024-05-16 09:00:00+00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
triangulated_linear,E0_true_no_migration_status_quo,153,2024-05-16 09:00:00+00:00,southwest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,low_medium,17.801,True
triangulated_linear,E0_true_no_migration_status_quo,154,2024-05-16 10:00:00+00:00,east,38.54183162257503,25.437537026920637,31.796921283650796,13.798671452556308,29.25316758095873,0.0,medium_high,2.5,False
triangulated_linear,E0_true_no_migration_status_quo,154,2024-05-16 10:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
triangulated_linear,E0_true_no_migration_status_quo,154,2024-05-16 10:00:00+00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
triangulated_linear,E0_true_no_migration_status_quo,154,2024-05-16 10:00:00+00:00,southwest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,low_medium,17.801,True
triangulated_linear,E0_true_no_migration_status_quo,155,2024-05-16 11:00:00+00:00,east,58.3022085919323,38.47934899232594,48.09918624040742,18.824819014839452,44.25125134117482,0.0,medium_high,2.5,False
triangulated_linear,E0_true_no_migration_status_quo,155,2024-05-16 11:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
triangulated_linear,E0_true_no_migration_status_quo,155,2024-05-16 11:00:00+00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
triangulated_linear,E0_true_no_migration_status_quo,155,2024-05-16 11:00:00+00:00,southwest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,low_medium,17.801,True
triangulated_linear,E0_true_no_migration_status_quo,156,2024-05-16 12:00:00+00:00,east,113.29100564982274,74.77185254855569,93.4648156856946,32.16591631823179,85.98763043083903,0.0,medium_high,2.5,False
triangulated_linear,E0_true_no_migration_status_quo,156,2024-05-16 12:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
triangulated_linear,E0_true_no_migration_status_quo,156,2024-05-16 12:00:00+00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
triangulated_linear,E0_true_no_migration_status_quo,156,2024-05-16 12:00:00+00:00,southwest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,low_medium,17.801,True
triangulated_linear,E0_true_no_migration_status_quo,157,2024-05-16 13:00:00+00:00,east,162.18012614940474,107.03858094641625,133.79822618302032,43.429231741181106,123.09436808837867,0.0,medium_high,2.5,False
triangulated_linear,E0_true_no_migration_status_quo,157,2024-05-16 13:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
triangulated_linear,E0_true_no_migration_status_quo,157,2024-05-16 13:00:00+00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
triangulated_linear,E0_true_no_migration_status_quo,157,2024-05-16 13:00:00+00:00,southwest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,low_medium,17.801,True
triangulated_linear,E0_true_no_migration_status_quo,158,2024-05-16 14:00:00+00:00,east,234.9903148347273,155.09316975675023,193.86646219593777,66.55920313342033,178.35714522026274,0.0,medium_high,2.5,False
triangulated_linear,E0_true_no_migration_status_quo,158,2024-05-16 14:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
triangulated_linear,E0_true_no_migration_status_quo,158,2024-05-16 14:00:00+00:00,northwest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,high,18.956,True
triangulated_linear,E0_true_no_migration_status_quo,158,2024-05-16 14:00:00+00:00,southwest,0.0,0.0,0.0,0.0,0.0,0.0,low_medium,17.801,True
triangulated_linear,E0_true_no_migration_status_quo,159,2024-05-16 15:00:00+00:00,east,251.8128792457329,166.19603090987886,207.74503863734853,82.0411125708719,191.12543554636065,0.0,medium_high,2.5,False
triangulated_linear,E0_true_no_migration_status_quo,159,2024-05-16 15:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
triangulated_linear,E0_true_no_migration_status_quo,159,2024-05-16 15:00:00+00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
triangulated_linear,E0_true_no_migration_status_quo,159,2024-05-16 15:00:00+00:00,southwest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,low_medium,17.801,True
triangulated_linear,E0_true_no_migration_status_quo,160,2024-05-16 16:00:00+00:00,east,247.3947289140127,163.28005992660553,204.10007490825691,97.9195621881726,187.77206891559635,0.0,medium_high,2.5,False
triangulated_linear,E0_true_no_migration_status_quo,160,2024-05-16 16:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
triangulated_linear,E0_true_no_migration_status_quo,160,2024-05-16 16:00:00+00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
triangulated_linear,E0_true_no_migration_status_quo,160,2024-05-16 16:00:00+00:00,southwest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,low_medium,17.801,True
triangulated_linear,E0_true_no_migration_status_quo,161,2024-05-16 17:00:00+00:00,east,282.4125754282163,186.39177335089258,232.98971668861572,118.8946524262006,214.35053935352647,0.0,medium_high,2.5,False
triangulated_linear,E0_true_no_migration_status_quo,161,2024-05-16 17:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
triangulated_linear,E0_true_no_migration_status_quo,161,2024-05-16 17:00:00+00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
triangulated_linear,E0_true_no_migration_status_quo,161,2024-05-16 17:00:00+00:00,southwest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,low_medium,17.801,True
triangulated_linear,E0_true_no_migration_status_quo,162,2024-05-16 18:00:00+00:00,east,311.302827368078,205.45928577826896,256.8241072228362,130.20661206063767,236.2781786450093,0.0,medium_high,2.5,False
triangulated_linear,E0_true_no_migration_status_quo,162,2024-05-16 18:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
triangulated_linear,E0_true_no_migration_status_quo,162,2024-05-16 18:00:00+00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
triangulated_linear,E0_true_no_migration_status_quo,162,2024-05-16 18:00:00+00:00,southwest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,low_medium,17.801,True
triangulated_linear,E0_true_no_migration_status_quo,163,2024-05-16 19:00:00+00:00,east,309.7072217938108,204.4061890735444,255.50773634193047,127.75706201766951,235.06711743457603,0.0,medium_high,2.5,False
triangulated_linear,E0_true_no_migration_status_quo,163,2024-05-16 19:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
triangulated_linear,E0_true_no_migration_status_quo,163,2024-05-16 19:00:00+00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
triangulated_linear,E0_true_no_migration_status_quo,163,2024-05-16 19:00:00+00:00,southwest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,low_medium,17.801,True
triangulated_linear,E0_true_no_migration_status_quo,164,2024-05-16 20:00:00+00:00,east,288.880629446082,190.66067694589483,238.32584618236854,118.36155243339603,219.25977848777904,0.0,medium_high,2.5,False
triangulated_linear,E0_true_no_migration_status_quo,164,2024-05-16 20:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
triangulated_linear,E0_true_no_migration_status_quo,164,2024-05-16 20:00:00+00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
triangulated_linear,E0_true_no_migration_status_quo,164,2024-05-16 20:00:00+00:00,southwest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,low_medium,17.801,True
triangulated_linear,E0_true_no_migration_status_quo,165,2024-05-16 21:00:00+00:00,east,209.9392058322748,138.5594845117018,173.19935563962724,86.46761331113838,159.34340718845706,0.0,medium_high,2.5,False
triangulated_linear,E0_true_no_migration_status_quo,165,2024-05-16 21:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
triangulated_linear,E0_true_no_migration_status_quo,165,2024-05-16 21:00:00+00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
triangulated_linear,E0_true_no_migration_status_quo,165,2024-05-16 21:00:00+00:00,southwest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,low_medium,17.801,True
triangulated_linear,E0_true_no_migration_status_quo,166,2024-05-16 22:00:00+00:00,east,151.87218400144843,100.23535834330542,125.29419792913176,64.97443869109951,115.27066209480121,0.0,medium_high,2.5,False
triangulated_linear,E0_true_no_migration_status_quo,166,2024-05-16 22:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
triangulated_linear,E0_true_no_migration_status_quo,166,2024-05-16 22:00:00+00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
triangulated_linear,E0_true_no_migration_status_quo,166,2024-05-16 22:00:00+00:00,southwest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,low_medium,17.801,True
triangulated_linear,E0_true_no_migration_status_quo,167,2024-05-16 23:00:00+00:00,east,121.04799851581828,79.89145338067456,99.8643167258432,53.99164283782712,91.87517138777574,0.0,medium_high,2.5,False
triangulated_linear,E0_true_no_migration_status_quo,167,2024-05-16 23:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
triangulated_linear,E0_true_no_migration_status_quo,167,2024-05-16 23:00:00+00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
triangulated_linear,E0_true_no_migration_status_quo,167,2024-05-16 23:00:00+00:00,southwest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,low_medium,17.801,True
triangulated_linear,E1_carbon_first,0,2024-05-10 00:00:00+00:00,east,65.8553449232254,43.46440489154039,54.33050611442548,29.226416632928753,49.98406562527144,0.0,medium_high,2.5,False
triangulated_linear,E1_carbon_first,0,2024-05-10 00:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
triangulated_linear,E1_carbon_first,0,2024-05-10 00:00:00+00:00,northwest,28.223719252810884,18.62760209637445,22.35312251564934,7.45364870284327,21.421742410830618,21.421742410830618,high,18.956,True
triangulated_linear,E1_carbon_first,0,2024-05-10 00:00:00+00:00,southwest,0.0,0.0,0.0,0.0,0.0,0.0,low_medium,17.801,True
triangulated_linear,E1_carbon_first,1,2024-05-10 01:00:00+00:00,east,62.793643469523616,41.44368763926797,51.804609549084965,27.90455293361461,47.660240785158166,0.0,medium_high,2.5,False
triangulated_linear,E1_carbon_first,1,2024-05-10 01:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
triangulated_linear,E1_carbon_first,1,2024-05-10 01:00:00+00:00,northwest,26.91156148693869,17.76158041682913,21.313896500194954,7.081542112189774,20.425817479353498,20.425817479353498,high,18.956,True
triangulated_linear,E1_carbon_first,1,2024-05-10 01:00:00+00:00,southwest,0.0,0.0,0.0,0.0,0.0,0.0,low_medium,17.801,True
triangulated_linear,E1_carbon_first,2,2024-05-10 02:00:00+00:00,east,57.4194397386009,37.89672319465427,47.37090399331784,25.393173085618027,43.58123167385241,0.0,medium_high,2.5,False
triangulated_linear,E1_carbon_first,2,2024-05-10 02:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
triangulated_linear,E1_carbon_first,2,2024-05-10 02:00:00+00:00,northwest,24.608331316543243,16.241452797708973,19.489743357250767,6.458900948592904,18.677670717365316,18.677670717365316,high,18.956,True
triangulated_linear,E1_carbon_first,2,2024-05-10 02:00:00+00:00,southwest,0.0,0.0,0.0,0.0,0.0,0.0,low_medium,17.801,True
triangulated_linear,E1_carbon_first,3,2024-05-10 03:00:00+00:00,east,48.775120823616476,32.19148882422464,40.2393610302808,21.38219046746546,37.02021214785833,0.0,medium_high,2.5,False
triangulated_linear,E1_carbon_first,3,2024-05-10 03:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
triangulated_linear,E1_carbon_first,3,2024-05-10 03:00:00+00:00,northwest,20.903623210121342,13.79635235323913,16.555622823886953,5.449283252482391,15.865805206224996,15.865805206224996,high,18.956,True
triangulated_linear,E1_carbon_first,3,2024-05-10 03:00:00+00:00,southwest,0.0,0.0,0.0,0.0,0.0,0.0,low_medium,17.801,True
triangulated_linear,E1_carbon_first,4,2024-05-10 04:00:00+00:00,east,39.71364149744041,26.210929360017232,32.76366170002154,17.27955518059136,30.142568764019813,0.0,medium_high,2.5,False
triangulated_linear,E1_carbon_first,4,2024-05-10 04:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
triangulated_linear,E1_carbon_first,4,2024-05-10 04:00:00+00:00,northwest,17.020132070331606,11.233255440007385,13.479906528008861,4.418039364554905,12.918243756008492,12.918243756008492,high,18.956,True
triangulated_linear,E1_carbon_first,4,2024-05-10 04:00:00+00:00,southwest,0.0,0.0,0.0,0.0,0.0,0.0,low_medium,17.801,True
triangulated_linear,E1_carbon_first,5,2024-05-10 05:00:00+00:00,east,33.04455415207932,21.809344143604612,27.261680179505763,14.181866800381142,25.080745765145302,0.0,medium_high,2.5,False
triangulated_linear,E1_carbon_first,5,2024-05-10 05:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
triangulated_linear,E1_carbon_first,5,2024-05-10 05:00:00+00:00,northwest,14.161951779462568,9.346861775830549,11.216234130996659,3.660418008650759,10.74889104220513,10.74889104220513,high,18.956,True
triangulated_linear,E1_carbon_first,5,2024-05-10 05:00:00+00:00,southwest,0.0,0.0,0.0,0.0,0.0,0.0,low_medium,17.801,True
triangulated_linear,E1_carbon_first,6,2024-05-10 06:00:00+00:00,east,28.461835194031003,18.78475817371923,23.480947717149036,12.170468713644807,21.60247189977711,0.0,medium_high,2.5,False
triangulated_linear,E1_carbon_first,6,2024-05-10 06:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
triangulated_linear,E1_carbon_first,6,2024-05-10 06:00:00+00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
triangulated_linear,E1_carbon_first,6,2024-05-10 06:00:00+00:00,southwest,12.197929368870431,8.05061064587967,9.660732775055603,3.2244305758877254,9.25820224276162,0.0,low_medium,17.801,True
triangulated_linear,E1_carbon_first,7,2024-05-10 07:00:00+00:00,east,24.972464935151976,16.48178030722673,20.602225384033414,11.06004716960104,18.95404735331074,0.0,medium_high,2.5,False
triangulated_linear,E1_carbon_first,7,2024-05-10 07:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
triangulated_linear,E1_carbon_first,7,2024-05-10 07:00:00+00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
triangulated_linear,E1_carbon_first,7,2024-05-10 07:00:00+00:00,southwest,10.702484972207989,7.063620131668599,8.476344158002318,2.610996545469981,8.123163151418888,0.0,low_medium,17.801,True
triangulated_linear,E1_carbon_first,8,2024-05-10 08:00:00+00:00,east,21.42130845643225,14.138023650812102,17.672529563515127,9.576743770468848,16.258727198433913,0.0,medium_high,2.5,False
triangulated_linear,E1_carbon_first,8,2024-05-10 08:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
triangulated_linear,E1_carbon_first,8,2024-05-10 08:00:00+00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
triangulated_linear,E1_carbon_first,8,2024-05-10 08:00:00+00:00,southwest,9.180560767042392,6.059152993205186,7.270983591846222,2.072230323676173,6.968025942185963,0.0,low_medium,17.801,True
triangulated_linear,E1_carbon_first,9,2024-05-10 09:00:00+00:00,east,25.330899995541984,16.71834677894254,20.897933473678176,9.990518321260273,19.22609879578392,0.0,medium_high,2.5,False
triangulated_linear,E1_carbon_first,9,2024-05-10 09:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
triangulated_linear,E1_carbon_first,9,2024-05-10 09:00:00+00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
triangulated_linear,E1_carbon_first,9,2024-05-10 09:00:00+00:00,southwest,10.856099998089421,7.165005762403946,8.598006914884735,2.4146069419301295,8.239756626764537,0.0,low_medium,17.801,True
triangulated_linear,E1_carbon_first,10,2024-05-10 10:00:00+00:00,east,25.979278036155222,17.146275077136885,21.432843846421104,9.015189942900875,19.718216338707418,0.0,medium_high,2.5,False
triangulated_linear,E1_carbon_first,10,2024-05-10 10:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
triangulated_linear,E1_carbon_first,10,2024-05-10 10:00:00+00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
triangulated_linear,E1_carbon_first,10,2024-05-10 10:00:00+00:00,southwest,11.13397630120938,7.348403604487236,8.818084325384682,2.6051560458628145,8.45066414516032,0.0,low_medium,17.801,True
triangulated_linear,E1_carbon_first,11,2024-05-10 11:00:00+00:00,east,33.44178582395667,22.071516306583167,27.589395383228954,10.241183566254588,25.382243752570638,0.0,medium_high,2.5,False
triangulated_linear,E1_carbon_first,11,2024-05-10 11:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
triangulated_linear,E1_carbon_first,11,2024-05-10 11:00:00+00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
triangulated_linear,E1_carbon_first,11,2024-05-10 11:00:00+00:00,southwest,14.33219392455286,9.459221274249929,11.351065529099913,3.261539495361374,10.878104465387416,0.0,low_medium,17.801,True
triangulated_linear,E1_carbon_first,12,2024-05-10 12:00:00+00:00,east,56.041803672091795,36.98748595874355,46.234357448429435,14.58751770444759,42.53560885255508,0.0,medium_high,2.5,False
triangulated_linear,E1_carbon_first,12,2024-05-10 12:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
triangulated_linear,E1_carbon_first,12,2024-05-10 12:00:00+00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
triangulated_linear,E1_carbon_first,12,2024-05-10 12:00:00+00:00,southwest,24.017915859467912,15.851779696604378,19.022135635925252,5.499299412345988,18.22954665109503,0.0,low_medium,17.801,True
